"Wall of iliac part of left iliolumbar vein",50022112
"Lumen of iliac part of left iliolumbar vein",50022113
"Trunk of oesophageal branch of left gastric artery",50022114
"Wall of oesophageal branch of left gastric artery",50022115
"Lumen of oesophageal branch of left gastric artery",50022116
"Trunk of circle of Vieussens",50022117
"Wall of circle of Vieussens",50022118
"Lumen of circle of Vieussens",50022119
"Trunk of ventral spinal branch of left first lumbar artery",50022120
"Wall of ventral spinal branch of left first lumbar artery",50022121
"Lumen of ventral spinal branch of left first lumbar artery",50022122
"Trunk of radicular branch of left first lumbar artery",50022123
"Wall of radicular branch of left first lumbar artery",50022124
"Lumen of radicular branch of left first lumbar artery",50022125
"Trunk of dorsal spinal branch of left first lumbar artery",50022126
"Wall of dorsal spinal branch of left first lumbar artery",50022127
"Lumen of dorsal spinal branch of left first lumbar artery",50022128
"Trunk of ventral spinal branch of left fourth lumbar artery",50022129
"Wall of ventral spinal branch of left fourth lumbar artery",50022130
"Lumen of ventral spinal branch of left fourth lumbar artery",50022131
"Trunk of radicular branch of left fourth lumbar artery",50022132
"Wall of radicular branch of left fourth lumbar artery",50022133
"Lumen of radicular branch of left fourth lumbar artery",50022134
"Trunk of dorsal spinal branch of left fourth lumbar artery",50022135
"Wall of dorsal spinal branch of left fourth lumbar artery",50022136
"Lumen of dorsal spinal branch of left fourth lumbar artery",50022137
"Trunk of gluteus maximus division of superficial part of left superior gluteal artery",50022138
"Wall of gluteus maximus division of superficial part of left superior gluteal artery",50022139
"Lumen of gluteus maximus division of superficial part of left superior gluteal artery",50022140
"Trunk of cutaneous division of superficial part of left superior gluteal artery",50022141
"Wall of cutaneous division of superficial part of left superior gluteal artery",50022142
"Lumen of cutaneous division of superficial part of left superior gluteal artery",50022143
"Trunk of gluteus medius part of left superior gluteal artery",50022144
"Wall of gluteus medius part of left superior gluteal artery",50022145
"Lumen of gluteus medius part of left superior gluteal artery",50022146
"Trunk of gluteus minimus part of left superior gluteal artery",50022147
"Wall of gluteus minimus part of left superior gluteal artery",50022148
"Lumen of gluteus minimus part of left superior gluteal artery",50022149
"Trunk of ureteric branch of left ovarian artery",50022150
"Wall of ureteric branch of left ovarian artery",50022151
"Lumen of ureteric branch of left ovarian artery",50022152
"Trunk of tubal branch of left ovarian artery",50022153
"Wall of tubal branch of left ovarian artery",50022154
"Lumen of tubal branch of left ovarian artery",50022155
"Trunk of anterior branch of left inferior suprarenal artery",50022156
"Wall of anterior branch of left inferior suprarenal artery",50022157
"Lumen of anterior branch of left inferior suprarenal artery",50022158
"Trunk of posterior branch of left inferior suprarenal artery",50022159
"Wall of posterior branch of left inferior suprarenal artery",50022160
"Lumen of posterior branch of left inferior suprarenal artery",50022161
"Trunk of ventral spinal branch of left second lumbar artery",50022162
"Wall of ventral spinal branch of left second lumbar artery",50022163
"Lumen of ventral spinal branch of left second lumbar artery",50022164
"Trunk of radicular branch of left second lumbar artery",50022165
"Wall of radicular branch of left second lumbar artery",50022166
"Lumen of radicular branch of left second lumbar artery",50022167
"Trunk of dorsal spinal branch of left second lumbar artery",50022168
"Wall of dorsal spinal branch of left second lumbar artery",50022169
"Lumen of dorsal spinal branch of left second lumbar artery",50022170
"Trunk of ureteric branch of left testicular artery",50022171
"Wall of ureteric branch of left testicular artery",50022172
"Lumen of ureteric branch of left testicular artery",50022173
"Trunk of epididymal branch of left testicular artery",50022174
"Wall of epididymal branch of left testicular artery",50022175
"Lumen of epididymal branch of left testicular artery",50022176
"Trunk of ventral spinal branch of left third lumbar artery",50022177
"Wall of ventral spinal branch of left third lumbar artery",50022178
"Lumen of ventral spinal branch of left third lumbar artery",50022179
"Trunk of radicular branch of left third lumbar artery",50022180
"Wall of radicular branch of left third lumbar artery",50022181
"Lumen of radicular branch of left third lumbar artery",50022182
"Trunk of dorsal spinal branch of left third lumbar artery",50022183
"Wall of dorsal spinal branch of left third lumbar artery",50022184
"Lumen of dorsal spinal branch of left third lumbar artery",50022185
"Trunk of ventral spinal branch of right first lumbar artery",50022186
"Wall of ventral spinal branch of right first lumbar artery",50022187
"Lumen of ventral spinal branch of right first lumbar artery",50022188
"Trunk of radicular branch of right first lumbar artery",50022189
"Wall of radicular branch of right first lumbar artery",50022190
"Lumen of radicular branch of right first lumbar artery",50022191
"Trunk of dorsal spinal branch of right first lumbar artery",50022192
"Wall of dorsal spinal branch of right first lumbar artery",50022193
"Lumen of dorsal spinal branch of right first lumbar artery",50022194
"Trunk of ventral spinal branch of right fourth lumbar artery",50022195
"Wall of ventral spinal branch of right fourth lumbar artery",50022196
"Lumen of ventral spinal branch of right fourth lumbar artery",50022197
"Trunk of radicular branch of right fourth lumbar artery",50022198
"Wall of radicular branch of right fourth lumbar artery",50022199
"Lumen of radicular branch of right fourth lumbar artery",50022200
"Trunk of dorsal spinal branch of right fourth lumbar artery",50022201
"Wall of dorsal spinal branch of right fourth lumbar artery",50022202
"Lumen of dorsal spinal branch of right fourth lumbar artery",50022203
"Trunk of gluteus maximus division of superficial part of right superior gluteal artery",50022204
"Wall of gluteus maximus division of superficial part of right superior gluteal artery",50022205
"Lumen of gluteus maximus division of superficial part of right superior gluteal artery",50022206
"Trunk of cutaneous division of superficial part of right superior gluteal artery",50022207
"Wall of cutaneous division of superficial part of right superior gluteal artery",50022208
"Lumen of cutaneous division of superficial part of right superior gluteal artery",50022209
"Trunk of gluteus medius part of right superior gluteal artery",50022210
"Wall of gluteus medius part of right superior gluteal artery",50022211
"Lumen of gluteus medius part of right superior gluteal artery",50022212
"Trunk of gluteus minimus part of right superior gluteal artery",50022213
"Wall of gluteus minimus part of right superior gluteal artery",50022214
"Lumen of gluteus minimus part of right superior gluteal artery",50022215
"Trunk of ureteric branch of right ovarian artery",50022216
"Wall of ureteric branch of right ovarian artery",50022217
"Lumen of ureteric branch of right ovarian artery",50022218
"Trunk of tubal branch of right ovarian artery",50022219
"Wall of tubal branch of right ovarian artery",50022220
"Lumen of tubal branch of right ovarian artery",50022221
"Trunk of anterior branch of right inferior suprarenal artery",50022222
"Wall of anterior branch of right inferior suprarenal artery",50022223
"Lumen of anterior branch of right inferior suprarenal artery",50022224
"Trunk of posterior branch of right inferior suprarenal artery",50022225
"Wall of posterior branch of right inferior suprarenal artery",50022226
"Lumen of posterior branch of right inferior suprarenal artery",50022227
"Trunk of interlobar branch of right superior segmental renal artery",50022228
"Wall of interlobar branch of right superior segmental renal artery",50022229
"Lumen of interlobar branch of right superior segmental renal artery",50022230
"Trunk of ventral spinal branch of right second lumbar artery",50022231
"Wall of ventral spinal branch of right second lumbar artery",50022232
"Lumen of ventral spinal branch of right second lumbar artery",50022233
"Trunk of radicular branch of right second lumbar artery",50022234
"Wall of radicular branch of right second lumbar artery",50022235
"Lumen of radicular branch of right second lumbar artery",50022236
"Trunk of dorsal spinal branch of right second lumbar artery",50022237
"Wall of dorsal spinal branch of right second lumbar artery",50022238
"Lumen of dorsal spinal branch of right second lumbar artery",50022239
"Trunk of ureteric branch of right testicular artery",50022240
"Wall of ureteric branch of right testicular artery",50022241
"Lumen of ureteric branch of right testicular artery",50022242
"Trunk of epididymal branch of right testicular artery",50022243
"Wall of epididymal branch of right testicular artery",50022244
"Lumen of epididymal branch of right testicular artery",50022245
"Trunk of ventral spinal branch of right third lumbar artery",50022246
"Wall of ventral spinal branch of right third lumbar artery",50022247
"Lumen of ventral spinal branch of right third lumbar artery",50022248
"Trunk of radicular branch of right third lumbar artery",50022249
"Wall of radicular branch of right third lumbar artery",50022250
"Lumen of radicular branch of right third lumbar artery",50022251
"Trunk of dorsal spinal branch of right third lumbar artery",50022252
"Wall of dorsal spinal branch of right third lumbar artery",50022253
"Lumen of dorsal spinal branch of right third lumbar artery",50022254
"Right superior phrenic artery",50022261
"Right superior suprarenal artery branch of right inferior phrenic artery",50022262
"Left inferior suprarenal artery branch of left renal artery",50022264
"Hypogastric artery",50022265
"Right middle vesical artery",50022266
"Colic branch of inferior branch of ileocolic artery",50022267
"Dorsal spinal branch of right third lumbar artery",50022268
"Right posterior azygos artery of vagina",50022269
"Radicular branch of right first lumbar artery",50022270
"Posterior branch of left obturator artery",50022271
"Posterior branch of right subcostal artery",50022272
"Interlobar branch of right superior segmental renal artery",50022273
"Ventral spinal branch of left second lumbar artery",50022274
"Cutaneous branch of left inferior gluteal artery",50022275
"Posterior scrotal branches of right perineal artery",50022276
"Right accompanying artery of ischiadic nerve",50022277
"Coccygeal branch of left inferior gluteal artery",50022278
"Left artery of ductus deferens",50022279
"Epididymal branch of left testicular artery",50022280
"Anterior branch of right obturator artery",50022281
"Left anterior azygos artery of vagina",50022282
"Radicular branch of right second lumbar artery",50022283
"Epididymal branch of right testicular artery",50022284
"Dorsal spinal branch of left third lumbar artery",50022285
"Vesical branch of left obturator artery",50022286
"Iliac branch of left obturator artery",50022287
"Ureteric branch of left ovarian artery",50022288
"Left superior phrenic artery",50022289
"Right deep artery of the penis",50022290
"Descending ureteral branches of the left renal artery",50022291
"Left thoracoacromial artery",50022292
"Coccygeal branch of right inferior gluteal artery",50022293
"Left transverse scapular artery",50022294
"Right artery of urethral bulb",50022295
"Articular branch of right inferior gluteal artery",50022296
"Right nutrient artery to ilium",50022297
"Ureteric branch of right ovarian artery",50022298
"Acromial branch of right thoracoacromial artery",50022299
"Descending ureteral branches of the right renal artery",50022300
"Ventral spinal branch of left fourth lumbar artery",50022301
"Posterior segmental artery of the right renal artery",50022302
"Radicular branch of right third lumbar artery",50022303
"Tubal branch of right ovarian artery",50022304
"Right artery of ductus deferens",50022305
"Ventral spinal branch of left first lumbar artery",50022306
"Right anterior azygos artery of vagina",50022307
"Ventral spinal branch of right third lumbar artery",50022308
"Right dorsal artery of the penis",50022309
"Anterosuperior segmental artery of the left renal artery",50022310
"Anterior branch of left obturator artery",50022311
"Ventricular branch of anterior interventricular branch of left coronary artery",50022312
"Tubal branch of left ovarian artery",50022313
"Right thoracoacromial artery",50022314
"Right inferior suprarenal artery branch of right renal artery",50022315
"Ventricular branch of right posterior interventricular artery",50022316
"Posterior branch of left subcostal artery",50022317
"Radicular branch of left third lumbar artery",50022318
"Posterior segmental artery of the left renal artery",50022319
"Anterior branch of right inferior suprarenal artery",50022320
"Right deep artery of the clitoris",50022321
"Posterior scrotal branches of left perineal artery",50022322
"Anteroinferior segmental artery of the left renal artery",50022323
"Anterior cecal artery of inferior branch of ileocolic artery",50022324
"Radicular branch of left fourth lumbar artery",50022325
"Left accompanying artery of ischiadic nerve",50022326
"Dorsal spinal branch of left fourth lumbar artery",50022327
"Superior segmental artery of the right renal artery",50022328
"Inferior segmental artery of the right renal artery",50022329
"Posterior branch of right inferior suprarenal artery",50022330
"Left nutrient artery to ilium",50022331
"Inferior segmental artery of the left renal artery",50022332
"Oesophageal branch of left gastric artery",50022333
"Ventral spinal branch of right fourth lumbar artery",50022334
"Cutaneous branch of right inferior gluteal artery",50022335
"Dorsal spinal branch of left first lumbar artery",50022336
"Left posterior azygos artery of vagina",50022337
"Ureteric branch of left testicular artery",50022338
"Ventral spinal branch of right second lumbar artery",50022339
"Left acromial branch of thoracoacromial artery",50022340
"Left dorsal artery of the penis",50022341
"Left deep artery of the penis",50022342
"Dorsal spinal branch of right first lumbar artery",50022343
"Radicular branch of left first lumbar artery",50022344
"Left superior suprarenal artery branch of left inferior phrenic artery",50022345
"Ventral spinal branch of right first lumbar artery",50022346
"Dorsal spinal branch of left second lumbar artery",50022347
"Left dorsal artery of the clitoris",50022348
"Posterior cecal artery of inferior branch of ileocolic artery",50022349
"Pancreatic tributary of splenic artery",50022350
"Right transverse scapular artery",50022351
"Pubic branch of left obturator artery",50022352
"Artery of sinuatrial node branch of right coronary artery",50022353
"Radicular branch of left second lumbar artery",50022354
"Left artery to piriformis",50022355
"Vesical branch of right obturator artery",50022356
"Iliac branch of right obturator artery",50022357
"Dorsal spinal branch of right fourth lumbar artery",50022358
"Right transverse perineal artery",50022359
"Anterosuperior segmental artery of the right renal artery",50022360
"Ascending ureteral branches of the left renal artery",50022361
"Dorsal spinal branch of right second lumbar artery",50022362
"Muscular branch of left inferior gluteal artery",50022363
"Right dorsal artery of the clitoris",50022364
"Muscular branch of right inferior gluteal artery",50022365
"Posterior branch of left inferior suprarenal artery",50022366
"Anterior branch of left inferior suprarenal artery",50022367
"Radicular branch of right fourth lumbar artery",50022368
"Posterior branch of right obturator artery",50022369
"Anteroinferior segmental artery of the right renal artery",50022370
"Ureteric branch of right testicular artery",50022371
"Ventricular branch of left posterior interventricular artery",50022372
"Articular branch of left inferior gluteal artery",50022373
"Ascending ureteral branches of the right renal artery",50022374
"Right artery to piriformis",50022375
"Left middle vesical artery",50022376
"Ventral spinal branch of left third lumbar artery",50022377
"Left transverse perineal artery",50022378
"Pubic branch of right obturator artery",50022379
"Left deep artery of the clitoris",50022380
"Superior segmental artery of the left renal artery",50022381
"Right transverse perineal vein",50022382
"Ureteral tributary of right renal vein",50022383
"Left vesical vein",50022384
"Anterior tributary of left renal vein",50022385
"Right vesical vein",50022386
"Anterior inferior segmental tributary of right hepatic vein",50022387
"Right inferior laryngeal vein",50022388
"Ureteral tributary of left renal vein",50022389
"Posterior tributary of left renal vein",50022390
"Left inferior laryngeal vein",50022391
"Oblique vein of the left atrium",50022392
"Posterior vein of the left ventricle",50022393
"Left transverse perineal vein",50022394
"Sternal tributary of right internal thoracic vein",50022395
"Posterior tributary of right renal vein",50022396
"Sternal tributary of left internal thoracic vein",50022397
"Anterior tributary of right renal vein",50022398
"Wall of trunk of cord of umbilical artery",600000001
"Lumen of trunk of cord of umbilical artery",600000002
"Wall of trunk of vaginal branch of left middle rectal artery",600000003
"Lumen of trunk of vaginal branch of left middle rectal artery",600000004
"Wall of trunk of right precardinal vein",600000005
"Lumen of trunk of right precardinal vein",600000006
"Wall of trunk of left inferior vesical vein",600000007
"Lumen of trunk of left inferior vesical vein",600000008
"Wall of trunk of costal branch of right sixth posterior intercostal artery",600000009
"Lumen of trunk of costal branch of right sixth posterior intercostal artery",600000010
"Wall of trunk of anterior scrotal vein",600000011
"Lumen of trunk of anterior scrotal vein",600000012
"Wall of trunk of collateral branch of eleventh posterior intercostal artery",600000013
"Lumen of trunk of collateral branch of eleventh posterior intercostal artery",600000014
"Wall of trunk of inferior suprarenal artery",600000015
"Lumen of trunk of inferior suprarenal artery",600000016
"Wall of trunk of right inferior genicular artery",600000017
"Lumen of trunk of right inferior genicular artery",600000018
"Wall of trunk of articular branch of dorsal branch of left first lumbar artery",600000019
"Lumen of trunk of articular branch of dorsal branch of left first lumbar artery",600000020
"Wall of trunk of right deep facial vein",600000021
"Lumen of trunk of right deep facial vein",600000022
"Wall of trunk of right posterior medial choroidal artery",600000023
"Lumen of trunk of right posterior medial choroidal artery",600000024
"Wall of trunk of right external nasal vein",600000025
"Lumen of trunk of right external nasal vein",600000026
"Wall of trunk of postlaminar branch of dorsal branch of left eighth posterior intercostal artery",600000027
"Lumen of trunk of postlaminar branch of dorsal branch of left eighth posterior intercostal artery",600000028
"Wall of trunk of left thyrocervical artery",600000029
"Lumen of trunk of left thyrocervical artery",600000030
"Wall of trunk of left labyrinthine artery",600000031
"Lumen of trunk of left labyrinthine artery",600000032
"Wall of trunk of anterior radicular branch of right tenth posterior intercostal artery",600000033
"Lumen of trunk of anterior radicular branch of right tenth posterior intercostal artery",600000034
"Wall of trunk of mammary branch of left fourth posterior intercostal artery",600000035
"Lumen of trunk of mammary branch of left fourth posterior intercostal artery",600000036
"Wall of trunk of medial branch of dorsal branch of left second lumbar artery",600000037
"Lumen of trunk of medial branch of dorsal branch of left second lumbar artery",600000038
"Wall of trunk of costal branch of first posterior intercostal artery",600000039
"Lumen of trunk of costal branch of first posterior intercostal artery",600000040
"Wall of trunk of iliolumbar vein",600000041
"Lumen of trunk of iliolumbar vein",600000042
"Wall of trunk of prevertebral branch of right ascending pharyngeal artery",600000043
"Lumen of trunk of prevertebral branch of right ascending pharyngeal artery",600000044
"Wall of trunk of postlaminar branch of dorsal branch of right first lumbar artery",600000045
"Lumen of trunk of postlaminar branch of dorsal branch of right first lumbar artery",600000046
"Wall of trunk of pleural branch of left fourth posterior intercostal artery",600000047
"Lumen of trunk of pleural branch of left fourth posterior intercostal artery",600000048
"Wall of trunk of unnamed hepatic vein",600000049
"Lumen of trunk of unnamed hepatic vein",600000050
"Wall of trunk of posterior ciliary vein",600000051
"Lumen of trunk of posterior ciliary vein",600000052
"Wall of trunk of medullary branch of tenth posterior intercostal artery",600000053
"Lumen of trunk of medullary branch of tenth posterior intercostal artery",600000054
"Wall of trunk of branch of posterior cerebral artery",600000055
"Lumen of trunk of branch of posterior cerebral artery",600000056
"Wall of trunk of short cortical artery of left adrenal gland",600000057
"Lumen of trunk of short cortical artery of left adrenal gland",600000058
"Wall of trunk of right cremasteric vein",600000059
"Lumen of trunk of right cremasteric vein",600000060
"Wall of trunk of urethral vein",600000061
"Lumen of trunk of urethral vein",600000062
"Wall of trunk of muscular tributary of ventral tributary of left second lumbar vein",600000063
"Lumen of trunk of muscular tributary of ventral tributary of left second lumbar vein",600000064
"Wall of trunk of left eighth anterior thoracic radicular vein",600000065
"Lumen of trunk of left eighth anterior thoracic radicular vein",600000066
"Wall of trunk of medial branch of dorsal branch of left third posterior intercostal artery",600000067
"Lumen of trunk of medial branch of dorsal branch of left third posterior intercostal artery",600000068
"Wall of trunk of acromial branch of suprascapular artery",600000069
"Lumen of trunk of acromial branch of suprascapular artery",600000070
"Wall of trunk of left fifth thoracic radicular vein",600000071
"Lumen of trunk of left fifth thoracic radicular vein",600000072
"Wall of trunk of tertiary cremasteric vein",600000073
"Lumen of trunk of tertiary cremasteric vein",600000074
"Wall of trunk of left second distal perforating artery",600000075
"Lumen of trunk of left second distal perforating artery",600000076
"Wall of trunk of lateral cutaneous tributary of third posterior intercostal vein",600000077
"Lumen of trunk of lateral cutaneous tributary of third posterior intercostal vein",600000078
"Wall of trunk of lateral cutaneous tributary of ventral tributary of right first lumbar vein",600000079
"Lumen of trunk of lateral cutaneous tributary of ventral tributary of right first lumbar vein",600000080
"Wall of trunk of petrosal vein",600000081
"Lumen of trunk of petrosal vein",600000082
"Wall of trunk of postcentral branch of spinal branch of lumbar artery",600000083
"Lumen of trunk of postcentral branch of spinal branch of lumbar artery",600000084
"Wall of trunk of cutaneous branch of lateral branch of dorsal branch of left third posterior intercostal artery",600000085
"Lumen of trunk of cutaneous branch of lateral branch of dorsal branch of left third posterior intercostal artery",600000086
"Wall of trunk of left inferior suprarenal artery branch of left renal artery",600000087
"Lumen of trunk of left inferior suprarenal artery branch of left renal artery",600000088
"Wall of trunk of ventral branch of second lumbar artery",600000089
"Lumen of trunk of ventral branch of second lumbar artery",600000090
"Wall of trunk of lobar artery of kidney",600000091
"Lumen of trunk of lobar artery of kidney",600000092
"Wall of trunk of fourth lumbar vein",600000093
"Lumen of trunk of fourth lumbar vein",600000094
"Wall of trunk of left superficial external pudendal vein",600000095
"Lumen of trunk of left superficial external pudendal vein",600000096
"Wall of trunk of mastoid branch of posterior tympanic artery",600000097
"Lumen of trunk of mastoid branch of posterior tympanic artery",600000098
"Wall of trunk of right deep temporal artery",600000099
"Lumen of trunk of right deep temporal artery",600000100
"Wall of trunk of branch of left posterior communicating artery to left oculomotor nerve",600000101
"Lumen of trunk of branch of left posterior communicating artery to left oculomotor nerve",600000102
"Wall of trunk of second right superior hypophysial artery",600000103
"Lumen of trunk of second right superior hypophysial artery",600000104
"Wall of trunk of lateral tributary of dorsal tributary of fifth posterior intercostal vein",600000105
"Lumen of trunk of lateral tributary of dorsal tributary of fifth posterior intercostal vein",600000106
"Wall of trunk of postlaminar branch of dorsal branch of left third lumbar artery",600000107
"Lumen of trunk of postlaminar branch of dorsal branch of left third lumbar artery",600000108
"Wall of trunk of left posterior vestibular vein",600000109
"Lumen of trunk of left posterior vestibular vein",600000110
"Wall of trunk of left inferior ophthalmic vein",600000111
"Lumen of trunk of left inferior ophthalmic vein",600000112
"Wall of trunk of right inferior temporal retinal vein",600000113
"Lumen of trunk of right inferior temporal retinal vein",600000114
"Wall of trunk of tributary of superior petrosal vein",600000115
"Lumen of trunk of tributary of superior petrosal vein",600000116
"Wall of trunk of lateral cutaneous tributary of left ninth posterior intercostal vein",600000117
"Lumen of trunk of lateral cutaneous tributary of left ninth posterior intercostal vein",600000118
"Wall of trunk of hypogastric artery",600000119
"Lumen of trunk of hypogastric artery",600000120
"Wall of trunk of right inferior nasal retinal vein",600000121
"Lumen of trunk of right inferior nasal retinal vein",600000122
"Wall of trunk of left condylar emissary vein",600000123
"Lumen of trunk of left condylar emissary vein",600000124
"Wall of trunk of unnamed branch of left eighth posterior intercostal artery",600000125
"Lumen of trunk of unnamed branch of left eighth posterior intercostal artery",600000126
"Wall of trunk of right penile bulb vein",600000127
"Lumen of trunk of right penile bulb vein",600000128
"Wall of trunk of right middle vesical artery",600000129
"Lumen of trunk of right middle vesical artery",600000130
"Wall of trunk of dural venous sinus",600000131
"Lumen of trunk of dural venous sinus",600000132
"Wall of trunk of cutaneous branch of lateral branch of dorsal branch of eighth posterior intercostal artery",600000133
"Lumen of trunk of cutaneous branch of lateral branch of dorsal branch of eighth posterior intercostal artery",600000134
"Wall of trunk of colic branch of inferior branch of ileocolic artery",600000135
"Lumen of trunk of colic branch of inferior branch of ileocolic artery",600000136
"Wall of trunk of cutaneous branch of lateral branch of dorsal branch of right fourth posterior intercostal artery",600000137
"Lumen of trunk of cutaneous branch of lateral branch of dorsal branch of right fourth posterior intercostal artery",600000138
"Wall of trunk of celiac artery",600000139
"Lumen of trunk of celiac artery",600000140
"Wall of trunk of lateral direct tributary of great cerebral vein",600000141
"Lumen of trunk of lateral direct tributary of great cerebral vein",600000142
"Wall of trunk of ninth thoracic basivertebral vein",600000143
"Lumen of trunk of ninth thoracic basivertebral vein",600000144
"Wall of trunk of artery of clitoris",600000145
"Lumen of trunk of artery of clitoris",600000146
"Wall of trunk of intervertebral tributary of left subcostal vein",600000147
"Lumen of trunk of intervertebral tributary of left subcostal vein",600000148
"Wall of trunk of articular branch of dorsal branch of left second posterior intercostal artery",600000149
"Lumen of trunk of articular branch of dorsal branch of left second posterior intercostal artery",600000150
"Wall of trunk of deltoid branch of left circumflex scapular artery",600000151
"Lumen of trunk of deltoid branch of left circumflex scapular artery",600000152
"Wall of trunk of superficial palmar venous arch",600000153
"Lumen of trunk of superficial palmar venous arch",600000154
"Wall of trunk of spinal tributary of right subcostal vein",600000155
"Lumen of trunk of spinal tributary of right subcostal vein",600000156
"Wall of trunk of tributary of internal oblique tributary of descending tributary of right deep circumflex iliac vein",600000157
"Lumen of trunk of tributary of internal oblique tributary of descending tributary of right deep circumflex iliac vein",600000158
"Wall of trunk of deep dorsal vein of clitoris",600000159
"Lumen of trunk of deep dorsal vein of clitoris",600000160
"Wall of trunk of left lateral pontine vein",600000161
"Lumen of trunk of left lateral pontine vein",600000162
"Wall of trunk of tenth anterior intercostal artery",600000163
"Lumen of trunk of tenth anterior intercostal artery",600000164
"Wall of trunk of set of ureteric branches of testicular artery",600000165
"Lumen of trunk of set of ureteric branches of testicular artery",600000166
"Wall of trunk of branch of medial basal segmental artery",600000167
"Lumen of trunk of branch of medial basal segmental artery",600000168
"Wall of trunk of right second plantar metatarsal vein",600000169
"Lumen of trunk of right second plantar metatarsal vein",600000170
"Wall of trunk of intersegmental tributary of right medial basal segmental vein",600000171
"Lumen of trunk of intersegmental tributary of right medial basal segmental vein",600000172
"Wall of trunk of deep external pudendal vein",600000173
"Lumen of trunk of deep external pudendal vein",600000174
"Wall of trunk of cutaneous branch of lateral branch of dorsal branch of second posterior intercostal artery",600000175
"Lumen of trunk of cutaneous branch of lateral branch of dorsal branch of second posterior intercostal artery",600000176
"Wall of trunk of left common modiolar vein",600000177
"Lumen of trunk of left common modiolar vein",600000178
"Wall of trunk of right parietal vein",600000179
"Lumen of trunk of right parietal vein",600000180
"Wall of trunk of pleural branch of left ninth posterior intercostal artery",600000181
"Lumen of trunk of pleural branch of left ninth posterior intercostal artery",600000182
"Wall of trunk of right deep middle cerebral vein",600000183
"Lumen of trunk of right deep middle cerebral vein",600000184
"Wall of trunk of intervertebral tributary of right third lumbar vein",600000185
"Lumen of trunk of intervertebral tributary of right third lumbar vein",600000186
"Wall of trunk of branch of lateral plantar artery",600000187
"Lumen of trunk of branch of lateral plantar artery",600000188
"Wall of trunk of posterior branch of lateral cutaneous branch of ventral branch of left second lumbar artery",600000189
"Lumen of trunk of posterior branch of lateral cutaneous branch of ventral branch of left second lumbar artery",600000190
"Wall of trunk of radicular branch of spinal branch of left first lumbar artery",600000191
"Lumen of trunk of radicular branch of spinal branch of left first lumbar artery",600000192
"Wall of trunk of pleural tributary of left seventh posterior intercostal vein",600000193
"Lumen of trunk of pleural tributary of left seventh posterior intercostal vein",600000194
"Wall of trunk of medial circumflex femoral vein",600000195
"Lumen of trunk of medial circumflex femoral vein",600000196
"Wall of trunk of precentral branch of right third posterior intercostal artery",600000197
"Lumen of trunk of precentral branch of right third posterior intercostal artery",600000198
"Wall of trunk of left vaginal vein",600000199
"Lumen of trunk of left vaginal vein",600000200
"Wall of trunk of anterior radicular branch of spinal branch of right third lumbar artery",600000201
"Lumen of trunk of anterior radicular branch of spinal branch of right third lumbar artery",600000202
"Wall of trunk of articular branch of dorsal branch of second posterior intercostal artery",600000203
"Lumen of trunk of articular branch of dorsal branch of second posterior intercostal artery",600000204
"Wall of trunk of right superior gluteal vein",600000205
"Lumen of trunk of right superior gluteal vein",600000206
"Wall of trunk of posterior vein of corpus callosum",600000207
"Lumen of trunk of posterior vein of corpus callosum",600000208
"Wall of trunk of anterior division of right renal artery",600000209
"Lumen of trunk of anterior division of right renal artery",600000210
"Wall of trunk of branch of anterior circumflex humeral artery",600000211
"Lumen of trunk of branch of anterior circumflex humeral artery",600000212
"Wall of trunk of anterior thoracic radicular vein",600000213
"Lumen of trunk of anterior thoracic radicular vein",600000214
"Wall of trunk of right temporomandibular vein",600000215
"Lumen of trunk of right temporomandibular vein",600000216
"Wall of trunk of muscular branch of lateral branch of dorsal branch of left second posterior intercostal artery",600000217
"Lumen of trunk of muscular branch of lateral branch of dorsal branch of left second posterior intercostal artery",600000218
"Wall of trunk of dorsal spinal branch of right third lumbar artery",600000219
"Lumen of trunk of dorsal spinal branch of right third lumbar artery",600000220
"Wall of trunk of left common superficial digital artery",600000221
"Lumen of trunk of left common superficial digital artery",600000222
"Wall of trunk of medial proper palmar digital artery of right index finger",600000223
"Lumen of trunk of medial proper palmar digital artery of right index finger",600000224
"Wall of trunk of branch of medial occipital artery",600000225
"Lumen of trunk of branch of medial occipital artery",600000226
"Wall of trunk of medial branch of dorsal branch of fourth lumbar artery",600000227
"Lumen of trunk of medial branch of dorsal branch of fourth lumbar artery",600000228
"Wall of trunk of posterior branch of posteromedial central branch of left posterior communicating artery",600000229
"Lumen of trunk of posterior branch of posteromedial central branch of left posterior communicating artery",600000230
"Wall of trunk of ascending branch of right superficial cervical artery",600000231
"Lumen of trunk of ascending branch of right superficial cervical artery",600000232
"Wall of trunk of unnamed branch of right coronary artery",600000233
"Lumen of trunk of unnamed branch of right coronary artery",600000234
"Wall of trunk of recurrent branch of deep palmar arterial arch",600000235
"Lumen of trunk of recurrent branch of deep palmar arterial arch",600000236
"Wall of trunk of articular branch of dorsal branch of right eleventh posterior intercostal artery",600000237
"Lumen of trunk of articular branch of dorsal branch of right eleventh posterior intercostal artery",600000238
"Wall of trunk of dorsal digital artery of foot",600000239
"Lumen of trunk of dorsal digital artery of foot",600000240
"Wall of trunk of dorsal digital vein of big toe",600000241
"Lumen of trunk of dorsal digital vein of big toe",600000242
"Wall of trunk of anterior branch of lateral cutaneous branch of ventral branch of fourth lumbar artery",600000243
